timestamp,device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std,source_device,target_device
2026-03-03T03:34:00Z,nvr-01,nvr,0.8608,29.0873,78146.77,1.4482,10,0.6374,0.3626,0.1591,0.0162,nvr-01,plc-09
2026-03-03T12:17:00Z,access-ctrl-01,access_controller,0.5411,13.0591,22194.24,0.9952,5,0.6766,0.3234,0.2328,0.0084,access-ctrl-01,nvr-01
2026-03-01T23:58:00Z,sensor-007,sensor,0.3577,2.7456,1282.41,0.1236,2,0.9033,0.0967,0.3212,0.0101,sensor-007,access-ctrl-01
2026-03-03T16:12:00Z,access-ctrl-01,access_controller,0.6013,8.9323,10203.30,0.6434,1,0.8840,0.1160,0.2847,0.0086,access-ctrl-01,sensor-007
2026-03-03T15:16:00Z,access-ctrl-01,access_controller,0.4997,7.1679,8447.47,0.5407,1,0.8694,0.1306,0.2891,0.0106,access-ctrl-01,access-ctrl-01
2026-03-02T18:40:00Z,nvr-01,nvr,1.0047,19.5077,37015.85,1.3410,2,0.7874,0.2126,0.1748,0.0131,nvr-01,access-ctrl-01
2026-03-03T10:58:00Z,access-ctrl-01,access_controller,0.5744,9.1065,9689.18,0.5473,1,0.8700,0.1300,0.2438,0.0108,access-ctrl-01,nvr-01
2026-03-03T17:00:00Z,thermostat-03,thermostat,0.5613,5.6471,7330.06,0.4985,2,0.8574,0.1426,0.2582,0.0117,thermostat-03,access-ctrl-01
2026-03-03T01:06:00Z,nvr-01,nvr,0.9118,16.8495,31131.56,1.1781,5,0.7979,0.2021,0.1921,0.0124,nvr-01,thermostat-03
2026-03-01T11:17:00Z,cam-001,camera,1.1437,75.8524,237815.84,2.5630,12,0.5418,0.4582,0.0824,0.0312,cam-001,nvr-01
2026-03-03T09:10:00Z,access-ctrl-01,access_controller,0.6705,9.0710,10624.08,0.6861,1,0.8815,0.1185,0.2103,0.0090,access-ctrl-01,cam-001
2026-03-04T07:24:00Z,plc-09,plc,0.7658,12.6708,16593.17,0.8635,1,0.9237,0.0763,0.2323,0.0152,plc-09,access-ctrl-01
2026-03-03T20:55:00Z,thermostat-03,thermostat,0.5320,5.7129,7887.27,0.5701,4,0.8759,0.1241,0.2820,0.0111,thermostat-03,plc-09
2026-03-03T05:05:00Z,nvr-01,nvr,0.9505,18.3089,39223.36,1.2519,6,0.8204,0.1796,0.2236,0.0143,nvr-01,thermostat-03
2026-03-04T02:29:00Z,plc-09,plc,0.6571,17.4811,18398.63,1.0122,2,0.9228,0.0772,0.1957,0.0127,plc-09,nvr-01
2026-03-01T00:59:00Z,cam-001,camera,1.2213,55.3595,85392.17,1.9339,10,0.6520,0.3480,0.0863,0.0309,cam-001,plc-09
2026-03-01T05:40:00Z,cam-001,camera,1.1386,61.2307,111837.39,2.2427,11,0.6063,0.3937,0.0796,0.0264,cam-001,cam-001
2026-03-01T06:43:00Z,cam-001,camera,1.1503,55.5445,82227.86,2.1909,10,0.6359,0.3641,0.0906,0.0271,cam-001,cam-001
2026-03-01T17:01:00Z,sensor-007,sensor,0.4527,3.2185,1546.75,0.1442,1,0.9075,0.0925,0.3046,0.0099,sensor-007,cam-001
2026-03-04T10:21:00Z,plc-09,plc,0.7108,13.4455,20577.96,0.8437,5,0.9196,0.0804,0.2214,0.0145,plc-09,sensor-007
2026-03-02T14:45:00Z,router-02,router,0.7237,26.3436,48010.88,1.6306,9,0.6826,0.3174,0.1745,0.0189,router-02,plc-09
2026-03-01T23:05:00Z,sensor-007,sensor,0.4004,2.5471,1198.29,0.1439,1,0.9039,0.0961,0.3528,0.0093,sensor-007,router-02
2026-03-04T06:04:00Z,plc-09,plc,0.7260,25.1795,39452.07,1.3682,8,0.8324,0.1676,0.1933,0.0114,plc-09,sensor-007
2026-03-04T07:03:00Z,plc-09,plc,0.6710,12.3176,14731.91,0.9433,5,0.9242,0.0758,0.2280,0.0106,plc-09,plc-09
2026-03-02T14:51:00Z,router-02,router,0.7281,25.9135,49845.52,1.5589,7,0.7114,0.2886,0.1436,0.0218,router-02,plc-09
2026-03-03T17:07:00Z,thermostat-03,thermostat,0.5495,5.6454,6943.02,0.4731,2,0.8587,0.1413,0.2962,0.0135,thermostat-03,router-02
2026-03-02T08:49:00Z,router-02,router,0.7978,36.1491,61251.01,1.7429,8,0.6937,0.3063,0.1410,0.0190,router-02,thermostat-03
2026-03-01T17:48:00Z,sensor-007,sensor,0.4723,3.6683,1587.20,0.1544,1,0.9153,0.0847,0.2879,0.0087,sensor-007,router-02
2026-03-02T02:08:00Z,sensor-007,sensor,0.4230,3.6256,1528.11,0.1547,1,0.9160,0.0840,0.3094,0.0090,sensor-007,sensor-007
2026-03-03T15:35:00Z,access-ctrl-01,access_controller,0.5512,8.3011,9351.50,0.5635,1,0.8736,0.1264,0.2623,0.0101,access-ctrl-01,sensor-007
2026-03-04T05:30:00Z,plc-09,plc,0.7177,13.3585,18019.24,0.8877,2,0.9167,0.0833,0.1794,0.0131,plc-09,access-ctrl-01
2026-03-03T07:01:00Z,access-ctrl-01,access_controller,0.6319,8.7641,9844.56,0.6006,2,0.8771,0.1229,0.2374,0.0092,access-ctrl-01,plc-09
2026-03-01T14:18:00Z,cam-001,camera,1.0632,57.8161,77681.44,2.1405,11,0.6389,0.3611,0.0956,0.0276,cam-001,access-ctrl-01
2026-03-03T12:00:00Z,access-ctrl-01,access_controller,0.5923,8.1271,9399.49,0.5975,1,0.8905,0.1095,0.2862,0.0106,access-ctrl-01,cam-001
2026-03-02T02:36:00Z,sensor-007,sensor,0.4139,2.9368,1617.16,0.1535,1,0.9164,0.0836,0.3468,0.0082,sensor-007,access-ctrl-01
2026-03-04T03:38:00Z,plc-09,plc,0.7479,12.8285,19924.31,0.9619,4,0.9257,0.0743,0.1955,0.0111,plc-09,sensor-007
2026-03-03T18:20:00Z,thermostat-03,thermostat,0.5937,6.7529,7002.46,0.5826,1,0.8362,0.1638,0.2786,0.0106,thermostat-03,plc-09
2026-03-03T14:05:00Z,access-ctrl-01,access_controller,0.5804,7.9036,8008.03,0.5978,2,0.8911,0.1089,0.2972,0.0078,access-ctrl-01,thermostat-03
2026-03-01T20:53:00Z,sensor-007,sensor,0.4099,2.7688,1694.73,0.1578,3,0.9055,0.0945,0.2943,0.0083,sensor-007,access-ctrl-01
2026-03-01T18:57:00Z,sensor-007,sensor,0.4705,3.5311,1542.60,0.1483,3,0.9132,0.0868,0.3190,0.0086,sensor-007,sensor-007
2026-03-01T15:47:00Z,sensor-007,sensor,0.4677,3.1686,1640.55,0.1439,3,0.8990,0.1010,0.2934,0.0091,sensor-007,sensor-007
2026-03-04T03:37:00Z,plc-09,plc,0.7487,15.4815,18818.20,0.9763,1,0.9269,0.0731,0.1798,0.0105,plc-09,sensor-007
2026-03-02T18:48:00Z,nvr-01,nvr,0.9331,18.4309,37816.63,1.3571,6,0.8056,0.1944,0.2000,0.0118,nvr-01,plc-09
2026-03-04T07:35:00Z,plc-09,plc,0.6954,11.8101,14708.49,0.9719,2,0.9258,0.0742,0.2007,0.0120,plc-09,nvr-01
2026-03-02T17:59:00Z,router-02,router,0.7278,32.2930,44530.41,1.9066,9,0.7353,0.2647,0.1599,0.0203,router-02,plc-09
2026-03-01T19:56:00Z,sensor-007,sensor,0.4137,2.9492,1630.50,0.1606,1,0.9015,0.0985,0.3049,0.0090,sensor-007,router-02
2026-03-01T04:03:00Z,cam-001,camera,1.2737,112.2154,271185.67,3.5299,15,0.4653,0.5347,0.0528,0.0355,cam-001,sensor-007
2026-03-03T22:58:00Z,thermostat-03,thermostat,0.4463,5.0361,7130.22,0.4907,1,0.8496,0.1504,0.2940,0.0133,thermostat-03,cam-001
2026-03-01T10:38:00Z,cam-001,camera,1.1305,52.0908,71022.51,1.9564,8,0.6390,0.3610,0.0972,0.0349,cam-001,thermostat-03
2026-03-03T03:09:00Z,nvr-01,nvr,0.9491,18.0541,32663.52,1.0489,2,0.8322,0.1678,0.2051,0.0145,nvr-01,cam-001
2026-03-02T00:35:00Z,sensor-007,sensor,0.4090,6.4934,2898.24,0.1855,7,0.6907,0.3093,0.2712,0.0119,sensor-007,nvr-01
2026-03-03T17:03:00Z,thermostat-03,thermostat,0.4815,5.5432,7549.05,0.5207,4,0.8601,0.1399,0.2833,0.0131,thermostat-03,sensor-007
2026-03-02T16:26:00Z,router-02,router,0.7894,31.0428,49319.89,1.9131,7,0.7202,0.2798,0.1690,0.0164,router-02,thermostat-03
2026-03-03T14:09:00Z,access-ctrl-01,access_controller,0.5903,6.9709,8783.40,0.6094,3,0.8678,0.1322,0.2588,0.0072,access-ctrl-01,router-02
2026-03-01T11:36:00Z,cam-001,camera,1.2140,95.9753,144749.11,2.8309,17,0.5125,0.4875,0.0887,0.0275,cam-001,access-ctrl-01
2026-03-03T09:25:00Z,access-ctrl-01,access_controller,0.5630,8.8594,13395.33,0.6839,4,0.8917,0.1083,0.2144,0.0087,access-ctrl-01,cam-001
2026-03-01T18:42:00Z,sensor-007,sensor,0.4269,3.6144,2086.57,0.1687,1,0.9102,0.0898,0.2641,0.0110,sensor-007,access-ctrl-01
2026-03-03T00:05:00Z,nvr-01,nvr,0.9160,17.1888,37856.40,1.2290,6,0.7952,0.2048,0.1882,0.0143,nvr-01,sensor-007
2026-03-01T11:01:00Z,cam-001,camera,1.2356,97.3838,198922.31,2.1894,13,0.5065,0.4935,0.0826,0.0261,cam-001,nvr-01
2026-03-02T11:05:00Z,router-02,router,0.8033,29.4256,46151.74,1.8363,7,0.7017,0.2983,0.1473,0.0172,router-02,cam-001
2026-03-03T10:21:00Z,access-ctrl-01,access_controller,0.5521,12.6878,31465.90,0.8637,7,0.6478,0.3522,0.1659,0.0086,access-ctrl-01,router-02
2026-03-01T15:08:00Z,sensor-007,sensor,0.4444,5.5636,2387.65,0.2324,10,0.7297,0.2703,0.2452,0.0096,sensor-007,access-ctrl-01
2026-03-04T10:15:00Z,plc-09,plc,0.7245,17.8179,38983.80,1.1501,5,0.8079,0.1921,0.1410,0.0145,plc-09,sensor-007
2026-03-04T08:36:00Z,plc-09,plc,0.6846,10.9077,16911.82,0.9533,4,0.9301,0.0699,0.2108,0.0146,plc-09,plc-09
2026-03-04T01:19:00Z,thermostat-03,thermostat,0.5298,5.2504,6277.40,0.4691,4,0.8515,0.1485,0.3181,0.0105,thermostat-03,plc-09
2026-03-02T17:11:00Z,router-02,router,0.7714,29.6123,50756.38,1.6089,10,0.6970,0.3030,0.1399,0.0211,router-02,thermostat-03
2026-03-01T03:08:00Z,cam-001,camera,1.2803,61.2364,87145.18,2.0093,7,0.6353,0.3647,0.0856,0.0289,cam-001,router-02
2026-03-03T12:53:00Z,access-ctrl-01,access_controller,0.5995,7.6563,8591.12,0.5820,2,0.8804,0.1196,0.2744,0.0097,access-ctrl-01,cam-001
2026-03-01T13:21:00Z,cam-001,camera,1.1226,47.9688,80847.59,2.0502,8,0.6298,0.3702,0.0981,0.0278,cam-001,access-ctrl-01
2026-03-01T14:24:00Z,cam-001,camera,1.1850,47.9467,88447.56,2.0906,9,0.5940,0.4060,0.0853,0.0320,cam-001,cam-001
2026-03-03T04:13:00Z,nvr-01,nvr,0.8346,16.5699,29678.90,1.0303,5,0.8067,0.1933,0.2029,0.0167,nvr-01,cam-001
2026-03-03T11:37:00Z,access-ctrl-01,access_controller,0.5890,8.9694,9140.80,0.5525,1,0.8711,0.1289,0.2802,0.0103,access-ctrl-01,nvr-01
2026-03-01T16:19:00Z,sensor-007,sensor,0.4591,3.4793,1413.44,0.1391,3,0.9058,0.0942,0.3060,0.0115,sensor-007,access-ctrl-01
2026-03-02T07:47:00Z,router-02,router,0.8594,37.3820,50518.48,2.1366,9,0.7322,0.2678,0.1385,0.0238,router-02,sensor-007
2026-03-02T16:18:00Z,router-02,router,0.8176,32.6589,51796.24,1.8302,6,0.7407,0.2593,0.1427,0.0239,router-02,router-02
2026-03-01T00:13:00Z,cam-001,camera,1.1257,54.8513,93888.17,2.3510,11,0.6279,0.3721,0.0930,0.0288,cam-001,router-02
2026-03-03T17:14:00Z,thermostat-03,thermostat,0.5570,6.6284,7745.00,0.5519,4,0.8505,0.1495,0.3022,0.0107,thermostat-03,cam-001
2026-03-03T16:08:00Z,access-ctrl-01,access_controller,0.5343,13.0779,24197.50,0.9417,7,0.6716,0.3284,0.1927,0.0104,access-ctrl-01,thermostat-03
2026-03-03T14:29:00Z,access-ctrl-01,access_controller,0.5304,7.2638,10505.86,0.5864,4,0.8592,0.1408,0.2895,0.0104,access-ctrl-01,access-ctrl-01
2026-03-04T07:51:00Z,plc-09,plc,0.6758,12.4089,18192.66,0.9345,5,0.9319,0.0681,0.2045,0.0110,plc-09,access-ctrl-01
2026-03-04T07:30:00Z,plc-09,plc,0.7184,11.0713,18119.39,0.9894,5,0.9281,0.0719,0.2302,0.0119,plc-09,plc-09
2026-03-01T20:55:00Z,sensor-007,sensor,0.4107,2.7482,1546.11,0.1489,3,0.9224,0.0776,0.3531,0.0089,sensor-007,plc-09
2026-03-01T05:54:00Z,cam-001,camera,1.2225,52.4361,99106.17,2.3459,11,0.6545,0.3455,0.0882,0.0281,cam-001,sensor-007
2026-03-03T22:39:00Z,thermostat-03,thermostat,0.5458,5.4967,7311.24,0.5112,2,0.8762,0.1238,0.3144,0.0122,thermostat-03,cam-001
2026-03-02T16:34:00Z,router-02,router,0.7876,50.2412,68553.74,2.3708,18,0.5777,0.4223,0.1173,0.0171,router-02,thermostat-03
2026-03-03T12:03:00Z,access-ctrl-01,access_controller,0.6168,8.0150,11206.27,0.5887,2,0.8680,0.1320,0.2693,0.0074,access-ctrl-01,router-02
2026-03-04T07:48:00Z,plc-09,plc,0.7296,12.1700,14422.29,0.9371,5,0.9299,0.0701,0.2281,0.0152,plc-09,access-ctrl-01
2026-03-01T08:39:00Z,cam-001,camera,1.1630,57.3161,91874.73,1.8025,9,0.5950,0.4050,0.0964,0.0259,cam-001,plc-09
2026-03-03T07:24:00Z,access-ctrl-01,access_controller,0.6355,16.0318,24164.37,1.0128,8,0.6771,0.3229,0.1566,0.0088,access-ctrl-01,cam-001
2026-03-03T22:13:00Z,thermostat-03,thermostat,0.5048,5.7365,6105.26,0.4353,2,0.8562,0.1438,0.2929,0.0129,thermostat-03,access-ctrl-01
2026-03-02T12:15:00Z,router-02,router,0.7580,30.0938,40292.09,1.6351,10,0.6878,0.3122,0.1525,0.0198,router-02,thermostat-03
2026-03-02T23:06:00Z,nvr-01,nvr,0.9510,20.6877,35935.49,1.2853,4,0.8068,0.1932,0.2011,0.0166,nvr-01,router-02
2026-03-04T02:54:00Z,plc-09,plc,0.7434,14.9989,20632.41,0.9417,5,0.9379,0.0621,0.2160,0.0137,plc-09,nvr-01
2026-03-03T11:35:00Z,access-ctrl-01,access_controller,0.5551,9.4040,10426.92,0.5766,3,0.8812,0.1188,0.2650,0.0087,access-ctrl-01,plc-09
2026-03-02T02:12:00Z,sensor-007,sensor,0.3799,3.1149,1380.50,0.1360,3,0.9041,0.0959,0.3369,0.0087,sensor-007,access-ctrl-01
2026-03-03T19:20:00Z,thermostat-03,thermostat,0.5746,5.9069,6781.00,0.4950,1,0.8474,0.1526,0.2683,0.0100,thermostat-03,sensor-007
2026-03-02T19:12:00Z,nvr-01,nvr,1.0405,20.9542,45274.15,1.1894,5,0.8089,0.1911,0.2055,0.0143,nvr-01,thermostat-03
2026-03-01T05:08:00Z,cam-001,camera,1.1627,61.2736,85923.95,2.4785,8,0.5915,0.4085,0.0822,0.0308,cam-001,nvr-01
2026-03-02T19:55:00Z,nvr-01,nvr,0.9995,19.8683,41184.68,1.4540,2,0.7909,0.2091,0.1650,0.0156,nvr-01,cam-001
2026-03-02T16:54:00Z,router-02,router,0.7651,31.4079,40455.19,1.8348,10,0.7198,0.2802,0.1604,0.0161,router-02,nvr-01
2026-03-02T14:41:00Z,router-02,router,0.7798,30.7153,38093.10,1.5564,10,0.7337,0.2663,0.1525,0.0162,router-02,router-02
2026-03-04T02:26:00Z,plc-09,plc,0.7818,11.6975,19610.78,1.0684,2,0.9260,0.0740,0.2248,0.0153,plc-09,router-02
2026-03-03T03:08:00Z,nvr-01,nvr,0.9059,18.8677,29018.23,1.0569,2,0.8151,0.1849,0.2175,0.0159,nvr-01,plc-09
2026-03-02T18:54:00Z,nvr-01,nvr,0.9184,20.2724,36411.89,1.2219,6,0.8072,0.1928,0.1879,0.0112,nvr-01,nvr-01
2026-03-02T10:23:00Z,router-02,router,0.8207,32.2441,54110.95,1.6767,7,0.6898,0.3102,0.1479,0.0180,router-02,nvr-01
2026-03-03T15:47:00Z,access-ctrl-01,access_controller,0.5388,7.2433,10214.94,0.6102,2,0.8956,0.1044,0.2504,0.0096,access-ctrl-01,router-02
2026-03-02T21:37:00Z,nvr-01,nvr,1.0793,20.9306,37146.31,1.2076,3,0.8121,0.1879,0.1853,0.0129,nvr-01,access-ctrl-01
2026-03-03T22:47:00Z,thermostat-03,thermostat,0.5126,5.2124,6581.68,0.4582,3,0.8532,0.1468,0.3160,0.0134,thermostat-03,nvr-01
2026-03-03T03:50:00Z,nvr-01,nvr,0.9525,16.6372,29666.30,1.2728,2,0.8052,0.1948,0.2303,0.0156,nvr-01,thermostat-03
2026-03-01T20:06:00Z,sensor-007,sensor,0.4066,3.1905,1555.00,0.1370,3,0.9010,0.0990,0.3047,0.0112,sensor-007,nvr-01
2026-03-02T11:50:00Z,router-02,router,0.7215,29.7121,44859.21,1.9174,10,0.7096,0.2904,0.1391,0.0195,router-02,sensor-007
2026-03-02T04:30:00Z,router-02,router,0.7635,34.6568,55154.51,1.9441,10,0.7467,0.2533,0.1337,0.0163,router-02,router-02
2026-03-02T19:02:00Z,nvr-01,nvr,0.8710,17.2499,38288.79,1.4103,2,0.8118,0.1882,0.1808,0.0138,nvr-01,router-02
2026-03-03T17:23:00Z,thermostat-03,thermostat,0.5274,5.7068,6357.10,0.5572,1,0.8694,0.1306,0.2768,0.0126,thermostat-03,nvr-01
2026-03-02T05:48:00Z,router-02,router,0.7706,37.3847,59880.08,1.9389,10,0.7401,0.2599,0.1196,0.0171,router-02,thermostat-03
2026-03-01T07:33:00Z,cam-001,camera,1.1683,47.9041,81750.69,1.8915,11,0.6177,0.3823,0.0902,0.0263,cam-001,router-02
2026-03-03T22:54:00Z,thermostat-03,thermostat,0.4937,5.5726,5518.21,0.4808,2,0.8620,0.1380,0.3266,0.0120,thermostat-03,cam-001
2026-03-02T05:31:00Z,router-02,router,0.8689,34.8125,57204.03,2.2071,6,0.7404,0.2596,0.1265,0.0209,router-02,thermostat-03
2026-03-04T00:44:00Z,thermostat-03,thermostat,0.4517,5.8688,6780.11,0.4741,3,0.8487,0.1513,0.2953,0.0104,thermostat-03,router-02
2026-03-01T05:53:00Z,cam-001,camera,1.2699,58.2596,82792.77,2.3215,9,0.6667,0.3333,0.0862,0.0297,cam-001,thermostat-03
2026-03-02T21:50:00Z,nvr-01,nvr,0.9136,22.9025,44555.51,1.4734,6,0.8099,0.1901,0.1644,0.0149,nvr-01,cam-001
2026-03-03T09:58:00Z,access-ctrl-01,access_controller,0.5943,9.7772,10909.10,0.6556,1,0.8853,0.1147,0.2121,0.0083,access-ctrl-01,nvr-01
2026-03-04T08:05:00Z,plc-09,plc,0.6739,13.3483,15549.40,0.9119,2,0.9351,0.0649,0.2244,0.0121,plc-09,access-ctrl-01
2026-03-03T01:24:00Z,nvr-01,nvr,0.9859,17.0406,38956.95,1.0709,4,0.8008,0.1992,0.1987,0.0138,nvr-01,plc-09
2026-03-02T14:01:00Z,router-02,router,0.7968,27.2736,37953.04,1.7228,10,0.7030,0.2970,0.1533,0.0168,router-02,nvr-01
2026-03-04T01:24:00Z,thermostat-03,thermostat,0.5281,13.4141,13994.04,0.7991,3,0.6962,0.3038,0.2173,0.0112,thermostat-03,router-02
2026-03-03T10:42:00Z,access-ctrl-01,access_controller,0.5928,9.9259,9622.94,0.5574,1,0.8728,0.1272,0.2642,0.0098,access-ctrl-01,thermostat-03
2026-03-01T19:36:00Z,sensor-007,sensor,0.4511,3.5496,1610.96,0.1518,1,0.9027,0.0973,0.2933,0.0102,sensor-007,access-ctrl-01
2026-03-03T12:31:00Z,access-ctrl-01,access_controller,0.5270,8.7576,9796.23,0.5227,3,0.8926,0.1074,0.2480,0.0076,access-ctrl-01,sensor-007
2026-03-04T00:41:00Z,thermostat-03,thermostat,0.5378,5.9006,6907.69,0.4102,3,0.8605,0.1395,0.3101,0.0114,thermostat-03,access-ctrl-01
2026-03-02T21:00:00Z,nvr-01,nvr,0.9464,22.3956,45376.43,1.4607,2,0.8089,0.1911,0.1763,0.0135,nvr-01,thermostat-03
2026-03-01T03:45:00Z,cam-001,camera,1.2598,61.3050,112294.98,2.0465,11,0.6274,0.3726,0.0871,0.0295,cam-001,nvr-01
2026-03-01T17:29:00Z,sensor-007,sensor,0.4887,3.0440,1595.21,0.1761,3,0.9187,0.0813,0.3094,0.0111,sensor-007,cam-001
2026-03-02T18:27:00Z,router-02,router,0.8112,28.7959,54328.60,1.6647,10,0.7337,0.2663,0.1549,0.0173,router-02,sensor-007
2026-03-03T00:27:00Z,nvr-01,nvr,0.9747,18.9517,40897.12,1.1913,6,0.7798,0.2202,0.1997,0.0144,nvr-01,router-02
2026-03-01T05:18:00Z,cam-001,camera,1.2449,60.5184,112096.98,2.0379,10,0.5995,0.4005,0.0837,0.0292,cam-001,nvr-01
2026-03-01T10:08:00Z,cam-001,camera,1.1340,52.6441,91041.25,1.9471,8,0.6566,0.3434,0.0886,0.0346,cam-001,cam-001
2026-03-02T19:05:00Z,nvr-01,nvr,0.9258,20.3210,38799.91,1.4199,3,0.8069,0.1931,0.2078,0.0165,nvr-01,cam-001
2026-03-03T13:27:00Z,access-ctrl-01,access_controller,0.5623,7.9328,8087.09,0.5014,1,0.8927,0.1073,0.2934,0.0083,access-ctrl-01,nvr-01
2026-03-03T04:31:00Z,nvr-01,nvr,0.8828,18.3241,33742.62,1.1894,6,0.8282,0.1718,0.2202,0.0136,nvr-01,access-ctrl-01
2026-03-01T17:18:00Z,sensor-007,sensor,0.4850,4.1575,2243.10,0.1437,1,0.9180,0.0820,0.2908,0.0086,sensor-007,nvr-01
2026-03-02T09:11:00Z,router-02,router,0.7644,30.1217,56213.00,2.0553,6,0.7401,0.2599,0.1405,0.0225,router-02,sensor-007
2026-03-03T05:53:00Z,nvr-01,nvr,0.9708,17.5660,42786.17,1.1016,3,0.8174,0.1826,0.2150,0.0159,nvr-01,router-02
2026-03-01T11:58:00Z,cam-001,camera,1.1237,53.4882,90560.95,1.9312,11,0.6450,0.3550,0.1036,0.0319,cam-001,nvr-01
2026-03-04T01:14:00Z,thermostat-03,thermostat,0.4596,5.2660,6636.38,0.5165,3,0.8431,0.1569,0.3016,0.0116,thermostat-03,cam-001
2026-03-02T09:02:00Z,router-02,router,0.8691,34.9566,53038.03,2.1235,7,0.7033,0.2967,0.1404,0.0189,router-02,thermostat-03
2026-03-04T01:50:00Z,thermostat-03,thermostat,0.5610,6.3917,7151.66,0.4916,4,0.8622,0.1378,0.2986,0.0110,thermostat-03,router-02
2026-03-01T11:55:00Z,cam-001,camera,1.2407,54.1690,87085.44,1.7136,9,0.6137,0.3863,0.1033,0.0321,cam-001,thermostat-03
2026-03-01T19:35:00Z,sensor-007,sensor,0.4233,3.1129,1707.91,0.1499,2,0.9126,0.0874,0.3072,0.0117,sensor-007,cam-001
2026-03-03T18:04:00Z,thermostat-03,thermostat,0.5242,5.6722,7946.61,0.5086,3,0.8753,0.1247,0.2861,0.0137,thermostat-03,sensor-007
2026-03-01T21:12:00Z,sensor-007,sensor,0.4523,2.8970,1355.76,0.1453,1,0.8937,0.1063,0.2975,0.0098,sensor-007,thermostat-03
2026-03-02T10:20:00Z,router-02,router,0.7346,35.5941,50415.74,1.9837,9,0.7193,0.2807,0.1473,0.0214,router-02,sensor-007
2026-03-03T01:57:00Z,nvr-01,nvr,0.8201,32.0303,55069.29,1.4690,11,0.6809,0.3191,0.1627,0.0152,nvr-01,router-02
2026-03-01T08:49:00Z,cam-001,camera,1.2180,47.7873,91709.47,1.8449,9,0.6248,0.3752,0.0942,0.0318,cam-001,nvr-01
2026-03-01T06:37:00Z,cam-001,camera,1.1630,62.2486,96189.62,2.2597,11,0.6025,0.3975,0.0824,0.0300,cam-001,cam-001
2026-03-01T07:35:00Z,cam-001,camera,1.0787,59.3951,94652.35,2.1415,7,0.6010,0.3990,0.0831,0.0332,cam-001,cam-001
2026-03-03T23:30:00Z,thermostat-03,thermostat,0.5014,4.8286,6489.63,0.4365,1,0.8412,0.1588,0.2827,0.0117,thermostat-03,cam-001
2026-03-03T18:21:00Z,thermostat-03,thermostat,0.5401,7.1563,8220.46,0.5277,4,0.8608,0.1392,0.2490,0.0120,thermostat-03,thermostat-03
2026-03-04T06:54:00Z,plc-09,plc,0.6914,12.6611,18345.00,0.9159,2,0.9239,0.0761,0.2314,0.0137,plc-09,thermostat-03
2026-03-02T13:08:00Z,router-02,router,0.7072,30.6163,49983.12,1.7552,7,0.7072,0.2928,0.1680,0.0219,router-02,plc-09
2026-03-03T22:02:00Z,thermostat-03,thermostat,0.5166,6.3149,7662.83,0.4919,4,0.8538,0.1462,0.2598,0.0137,thermostat-03,router-02
2026-03-03T03:48:00Z,nvr-01,nvr,0.8913,16.1879,32260.97,1.2082,4,0.8043,0.1957,0.2250,0.0132,nvr-01,thermostat-03
2026-03-02T01:17:00Z,sensor-007,sensor,0.4359,2.9461,1455.02,0.1441,2,0.9145,0.0855,0.3374,0.0101,sensor-007,nvr-01
2026-03-02T15:44:00Z,router-02,router,0.7360,30.2657,44908.43,1.8158,8,0.7014,0.2986,0.1620,0.0222,router-02,sensor-007
2026-03-02T21:43:00Z,nvr-01,nvr,0.9183,32.7421,80565.19,1.9441,9,0.6612,0.3388,0.1465,0.0158,nvr-01,router-02
2026-03-04T08:56:00Z,plc-09,plc,0.6498,11.6799,14822.10,0.8891,5,0.9382,0.0618,0.2472,0.0151,plc-09,nvr-01
2026-03-04T00:19:00Z,thermostat-03,thermostat,0.4679,6.7523,8269.69,0.4863,4,0.8653,0.1347,0.3250,0.0110,thermostat-03,plc-09
2026-03-03T12:05:00Z,access-ctrl-01,access_controller,0.5267,9.2143,10378.10,0.5386,3,0.8819,0.1181,0.2372,0.0086,access-ctrl-01,thermostat-03
2026-03-02T03:09:00Z,router-02,router,0.8018,30.6364,51943.92,2.0879,6,0.7272,0.2728,0.1324,0.0200,router-02,access-ctrl-01
2026-03-02T02:33:00Z,sensor-007,sensor,0.3902,3.2066,1537.60,0.1414,2,0.9085,0.0915,0.3115,0.0115,sensor-007,router-02
2026-03-04T08:09:00Z,plc-09,plc,0.7234,12.4804,13599.23,0.9595,3,0.9299,0.0701,0.2242,0.0115,plc-09,sensor-007
2026-03-03T06:03:00Z,nvr-01,nvr,0.9423,16.8399,33496.82,1.1683,2,0.8179,0.1821,0.1966,0.0123,nvr-01,plc-09
2026-03-02T01:38:00Z,sensor-007,sensor,0.4457,3.2192,1869.78,0.1533,2,0.9122,0.0878,0.3213,0.0093,sensor-007,nvr-01
2026-03-02T07:33:00Z,router-02,router,0.8334,32.8196,50423.69,2.1396,10,0.7377,0.2623,0.1363,0.0177,router-02,sensor-007
2026-03-04T06:47:00Z,plc-09,plc,0.7276,14.2740,15826.89,0.9979,2,0.9402,0.0598,0.2117,0.0106,plc-09,router-02
2026-03-01T09:02:00Z,cam-001,camera,1.2343,56.6293,81628.35,2.0062,10,0.5871,0.4129,0.0882,0.0253,cam-001,plc-09
