device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std
access-ctrl-07,access_controller,0.570674,10.995382,9499.062059,0.48017,4.58,0.817829,0.115105,0.232284,0.007562
thermostat-16,thermostat,0.729105,6.617288,5214.069981,0.446825,4.32,0.703259,0.292919,0.238679,0.016646
plug-29,smart_plug,0.409781,4.094126,1414.713714,0.069458,0.69,0.560006,0.417883,0.313817,0.00858
cam-001,camera,1.318369,41.244254,97602.219344,2.00612,6.87,0.578152,0.389644,0.08288,0.037947
sensor-30,sensor,0.486165,2.776689,2893.010846,0.158263,3.72,0.914593,0.070588,0.288587,0.01129
router-20,router,0.834286,43.948982,42716.963564,1.660574,9.17,0.661135,0.339918,0.146043,0.021315
nvr-05,nvr,1.077735,25.645974,38206.686506,1.098265,6.89,0.73087,0.239068,0.201785,0.010663
access-ctrl-01,access_controller,0.657647,12.049484,13167.799129,0.691628,1.48,0.7797,0.223218,0.242995,0.014801
thermostat-28,thermostat,0.805511,5.633919,4685.941624,0.442205,1.84,0.680456,0.318972,0.200204,0.010821
plug-11,smart_plug,0.490487,2.85837,1494.725112,0.087346,3.43,0.534333,0.497812,0.325477,0.01171
cam-005,camera,1.38655,63.59244,91347.463362,2.012302,7.54,0.610946,0.380895,0.097039,0.038343
sensor-12,sensor,0.445129,3.553002,1342.569351,0.174989,3.78,0.855104,0.172492,0.288036,0.010912
router-11,router,0.961317,38.207645,56512.783081,1.820131,11.26,0.702604,0.328661,0.125933,0.027271
nvr-05,nvr,1.120963,20.698645,40266.232779,1.237588,5.87,0.68839,0.299965,0.205107,0.011043
access-ctrl-03,access_controller,0.588912,11.962318,13248.356745,0.769526,2.87,0.790427,0.174152,0.214392,0.012734
thermostat-16,thermostat,0.699655,5.563641,4421.73722,0.355237,5.33,0.731379,0.231643,0.21058,0.014855
plug-11,smart_plug,0.399603,2.102749,1098.750804,0.088776,2.38,0.477565,0.457541,0.317041,0.014922
cam-006,camera,1.392187,49.276284,92576.244824,2.206025,9.84,0.58094,0.357048,0.083814,0.024557
sensor-27,sensor,0.541121,5.582704,1561.548607,0.116738,0.36,0.847625,0.13715,0.245852,0.005489
router-17,router,0.909399,28.189058,51787.086598,2.344228,8.48,0.682492,0.339436,0.113319,0.021623
nvr-03,nvr,0.889468,22.13323,47455.751734,1.586679,4.89,0.773655,0.228957,0.176143,0.012885
access-ctrl-07,access_controller,0.744209,10.753076,10793.624356,0.652863,3.28,0.770489,0.219651,0.210584,0.013565
thermostat-24,thermostat,0.761249,5.857902,3861.19065,0.304265,0.78,0.71556,0.298656,0.21565,0.018495
plug-25,smart_plug,0.417726,4.203892,906.178905,0.112083,0.79,0.477228,0.509963,0.348203,0.012161
cam-004,camera,1.334907,56.263223,102309.960211,2.165948,12.78,0.656249,0.34373,0.075404,0.023777
sensor-07,sensor,0.488815,3.194047,909.511262,0.275063,3.4,0.86133,0.122599,0.305225,0.010183
router-11,router,0.84753,24.87397,40495.004527,1.875507,10.27,0.718219,0.246813,0.157104,0.015802
nvr-02,nvr,1.078993,22.542653,44453.939884,1.12257,3.71,0.738977,0.242234,0.165778,0.018721
access-ctrl-04,access_controller,0.645292,9.842685,12259.310885,0.719697,2.44,0.82543,0.185647,0.250291,0.012892
thermostat-13,thermostat,0.710427,7.439492,4327.71799,0.28592,0.91,0.706497,0.257195,0.226429,0.019217
plug-14,smart_plug,0.40445,3.333279,1644.872613,0.162068,0.43,0.524073,0.454785,0.338044,0.009068
cam-005,camera,1.490749,50.181188,98668.64324,2.397268,10.49,0.659004,0.358274,0.105373,0.025255
sensor-07,sensor,0.584912,4.861411,2487.042067,0.098618,2.34,0.919022,0.089415,0.312527,0.008366
router-17,router,1.02075,30.628766,49076.890451,1.9609,6.98,0.700671,0.29162,0.129394,0.022474
nvr-01,nvr,0.937175,22.08716,51675.654704,1.091169,4.51,0.845563,0.15975,0.201356,0.018994
access-ctrl-06,access_controller,0.626162,10.7281,10758.822658,0.798333,4.96,0.778498,0.221643,0.220754,0.013645
thermostat-13,thermostat,0.809532,6.345521,4863.097872,0.344105,2.98,0.708945,0.267116,0.205942,0.019131
plug-31,smart_plug,0.433784,2.513095,1277.254558,0.099563,1.92,0.432929,0.500523,0.308258,0.012748
cam-002,camera,1.292049,52.849437,105462.393837,2.815357,7.73,0.627448,0.378374,0.110977,0.034993
sensor-24,sensor,0.593317,5.899235,1903.369612,0.1606,3.21,0.871921,0.139193,0.321664,0.011166
router-11,router,0.949031,29.334116,69100.1098,1.913779,5.97,0.721628,0.27859,0.137784,0.030396
nvr-05,nvr,1.05587,27.608201,43043.236091,1.767762,4.47,0.741266,0.298856,0.205481,0.012264
access-ctrl-06,access_controller,0.581252,10.398955,9765.160724,0.765248,0.91,0.850106,0.153565,0.21868,0.007954
thermostat-04,thermostat,0.608888,7.785765,4050.477888,0.285086,2.62,0.718945,0.263868,0.218338,0.015385
plug-22,smart_plug,0.472383,2.855895,1012.109594,0.100051,2.09,0.496864,0.53627,0.333197,0.009146
cam-003,camera,1.194768,43.377754,85535.671585,2.52261,10.0,0.72462,0.284195,0.094261,0.040597
sensor-18,sensor,0.458058,4.528214,2959.469982,0.128864,1.37,0.920563,0.103983,0.277111,0.006347
router-14,router,0.810807,36.791461,64320.018697,2.351623,11.54,0.69179,0.348061,0.155433,0.019213
nvr-04,nvr,1.150946,20.624208,53065.014225,1.342037,1.57,0.742797,0.257899,0.213634,0.017331
access-ctrl-05,access_controller,0.752876,8.93923,10569.635734,0.492042,2.31,0.781824,0.189979,0.220144,0.013556
thermostat-04,thermostat,0.656244,7.030288,5069.094388,0.497172,4.16,0.723884,0.214767,0.225772,0.017032
plug-19,smart_plug,0.378453,2.543194,1327.794834,0.097788,2.66,0.519716,0.44861,0.35012,0.008358
cam-005,camera,1.039826,58.789452,70052.827193,1.887699,15.43,0.736842,0.286541,0.08207,0.02984
sensor-12,sensor,0.439512,5.622334,1227.970852,0.226001,2.6,0.823021,0.165121,0.317989,0.00599
router-17,router,1.067227,39.034555,45351.427784,2.331641,9.39,0.676475,0.326184,0.126593,0.02816
nvr-04,nvr,0.92476,16.318933,32548.079664,1.161531,4.97,0.815395,0.154063,0.211049,0.021256
access-ctrl-07,access_controller,0.59105,11.224823,12281.134639,0.863003,2.21,0.887238,0.128275,0.268704,0.011687
thermostat-16,thermostat,0.664609,5.260124,4021.861536,0.369476,2.83,0.651581,0.290891,0.211764,0.013119
plug-14,smart_plug,0.467486,3.490167,1383.870643,0.173161,3.46,0.503104,0.457362,0.346962,0.010934
cam-007,camera,1.327299,53.569506,67038.518527,1.760059,7.93,0.631566,0.36679,0.113939,0.032484
sensor-07,sensor,0.580598,4.281641,2915.398974,0.205715,3.57,0.79019,0.249861,0.317014,0.010659
router-20,router,0.981449,39.961012,43613.43234,2.44126,6.5,0.593528,0.339045,0.156436,0.02931
nvr-06,nvr,0.948723,23.614776,34909.391902,1.446366,6.25,0.715155,0.276757,0.202045,0.011192
access-ctrl-03,access_controller,0.746357,8.409908,14478.488105,0.505579,3.2,0.794523,0.169671,0.255839,0.01056
thermostat-28,thermostat,0.86639,7.093064,4461.292074,0.351684,1.58,0.747374,0.221773,0.218549,0.011028
plug-11,smart_plug,0.420724,4.006186,1441.607217,0.069723,0.0,0.516301,0.486338,0.315334,0.013024
cam-003,camera,1.345743,53.136467,70570.277546,2.408992,10.57,0.646622,0.347516,0.100535,0.041368
sensor-27,sensor,0.590555,3.559088,1503.998222,0.111206,0.51,0.929454,0.075262,0.242085,0.003194
router-02,router,0.94061,43.858345,50411.407043,2.301371,6.2,0.62345,0.357321,0.120265,0.024256
nvr-04,nvr,0.980679,23.300665,55033.582929,1.132724,3.87,0.68603,0.28806,0.170023,0.017935
access-ctrl-03,access_controller,0.658984,10.533669,9317.057144,0.86081,2.64,0.807266,0.185555,0.222674,0.009212
thermostat-24,thermostat,0.82831,7.68805,4570.342309,0.365469,4.11,0.731499,0.304255,0.228477,0.018568
plug-11,smart_plug,0.348598,2.633518,1773.204102,0.049847,3.41,0.476497,0.513664,0.369319,0.012754
cam-002,camera,1.084733,51.733325,96598.53679,2.452523,12.2,0.636815,0.381974,0.089711,0.035253
sensor-24,sensor,0.585655,5.168362,1448.840115,0.142613,1.81,0.918466,0.0887,0.264618,0.007183
router-08,router,0.787516,39.36676,46894.408431,2.3754,11.18,0.732998,0.238363,0.155896,0.02932
nvr-01,nvr,1.084859,19.738667,31653.591929,1.491215,3.57,0.7702,0.211292,0.185978,0.019788
access-ctrl-05,access_controller,0.627648,7.718955,11926.855586,0.737865,3.82,0.747564,0.228948,0.253348,0.008778
thermostat-24,thermostat,0.613681,5.402903,3764.005103,0.347772,3.24,0.779145,0.253996,0.220196,0.010279
plug-25,smart_plug,0.398934,2.159316,787.90069,0.092483,1.5,0.466913,0.539542,0.3667,0.015928
cam-007,camera,1.443542,57.647047,97501.069926,1.99575,9.47,0.58934,0.419258,0.073871,0.027054
sensor-18,sensor,0.6406,4.588362,1465.52278,0.110502,1.86,0.766908,0.184048,0.295603,0.011363
router-20,router,1.026701,25.41669,38633.168986,1.623854,5.67,0.69005,0.302339,0.142477,0.023622
nvr-06,nvr,1.090876,25.633726,46698.828501,1.417569,3.59,0.794112,0.19612,0.203854,0.018951
access-ctrl-05,access_controller,0.723709,7.457548,13453.357897,0.5474,4.05,0.816021,0.176173,0.2327,0.01078
thermostat-09,thermostat,0.664042,7.252983,4096.975788,0.498899,2.95,0.631657,0.3099,0.209111,0.013088
plug-19,smart_plug,0.399969,2.873692,1719.639387,0.157869,0.22,0.502313,0.481883,0.322081,0.010556
cam-003,camera,1.126132,65.185688,75823.105775,2.892923,8.18,0.627023,0.353251,0.109589,0.037356
sensor-27,sensor,0.473861,5.818879,2258.835205,0.200045,1.61,0.8862,0.122499,0.262245,0.008784
router-14,router,0.739105,37.36058,53546.194768,2.221412,8.26,0.642479,0.340096,0.117498,0.031047
nvr-03,nvr,1.086171,28.065879,43441.624663,1.314933,4.01,0.700354,0.312943,0.178357,0.017501
access-ctrl-04,access_controller,0.790567,12.175767,12646.432405,0.803918,3.12,0.765494,0.194317,0.257381,0.009322
thermostat-20,thermostat,0.667962,7.275148,4866.556774,0.428429,4.07,0.780448,0.265098,0.208178,0.018126
plug-11,smart_plug,0.408,2.793452,917.398845,0.117924,2.41,0.539709,0.440403,0.339389,0.012896
cam-006,camera,1.103776,43.825544,81293.46366,1.938043,13.95,0.641803,0.349658,0.084792,0.038534
sensor-18,sensor,0.459025,4.755196,1920.31037,0.177804,1.75,0.795346,0.17384,0.296422,0.009197
router-14,router,0.980803,45.238461,47206.571731,1.67523,5.97,0.617215,0.410042,0.145563,0.022629
nvr-02,nvr,1.190082,18.443634,36625.24865,1.281089,6.08,0.668839,0.313643,0.1616,0.009251
access-ctrl-05,access_controller,0.640005,9.533889,14323.929617,0.665574,2.26,0.768651,0.222828,0.255373,0.010141
thermostat-20,thermostat,0.714114,6.417132,5523.532004,0.440512,3.09,0.755597,0.250077,0.232727,0.013936
plug-25,smart_plug,0.385299,3.748899,779.097358,0.099587,1.56,0.523241,0.48154,0.336259,0.014215
cam-001,camera,1.438143,53.616233,91182.798982,2.764842,7.08,0.727107,0.266538,0.108081,0.042757
sensor-21,sensor,0.41092,4.974466,1328.693988,0.255354,0.61,0.819734,0.172003,0.280844,0.008111
router-11,router,1.033858,26.710936,74457.939264,1.712333,6.22,0.659248,0.37381,0.156242,0.015224
nvr-07,nvr,1.308328,20.898339,56144.281504,1.714808,3.01,0.759403,0.211384,0.183989,0.014267
access-ctrl-04,access_controller,0.641792,10.281692,13711.151777,0.633994,1.33,0.774724,0.197448,0.226591,0.01191
thermostat-16,thermostat,0.749872,7.271738,5561.712394,0.448733,4.22,0.712772,0.28901,0.204462,0.016851
plug-31,smart_plug,0.413856,2.672165,1453.779724,0.133551,3.24,0.445922,0.562606,0.359355,0.013407
cam-002,camera,1.489869,57.117571,91092.990805,2.025271,13.73,0.556242,0.40502,0.085814,0.033068
sensor-18,sensor,0.547933,4.517361,1533.538583,0.223734,0.87,0.916884,0.084989,0.257836,0.009644
router-02,router,1.044521,32.460787,70894.851449,1.82638,6.42,0.728232,0.282221,0.128391,0.028392
nvr-05,nvr,1.079189,22.748405,46207.470765,1.682578,5.08,0.691713,0.267015,0.222041,0.019915
access-ctrl-03,access_controller,0.707193,11.745342,9305.203813,0.828781,1.65,0.878759,0.080235,0.224064,0.012861
thermostat-16,thermostat,0.775923,7.233419,4964.586253,0.272577,2.86,0.697209,0.311364,0.229271,0.017728
plug-31,smart_plug,0.469292,3.238199,1445.420175,0.11967,0.0,0.527716,0.456551,0.335973,0.012274
cam-002,camera,1.054544,50.200128,80082.520566,2.747562,10.65,0.689576,0.318931,0.096272,0.039801
sensor-24,sensor,0.412008,2.527562,939.795342,0.11946,2.15,0.887519,0.136098,0.27066,0.006706
router-14,router,0.750987,33.172505,44040.090175,2.115081,8.47,0.760416,0.195481,0.149962,0.01547
nvr-02,nvr,1.028764,15.920207,41197.97232,1.458291,4.08,0.767029,0.210354,0.201657,0.018123
access-ctrl-07,access_controller,0.757056,9.817181,13682.366321,0.492904,2.65,0.776801,0.170869,0.230112,0.0082
thermostat-04,thermostat,0.68969,5.022506,4576.578572,0.437961,3.25,0.796416,0.2339,0.219774,0.016049
plug-14,smart_plug,0.325347,2.134516,1834.927859,0.049107,0.57,0.537184,0.458083,0.315174,0.010115
cam-002,camera,1.102233,45.427814,85706.322765,2.955808,12.89,0.602191,0.398483,0.100858,0.040974
sensor-24,sensor,0.4659,2.660675,1796.91735,0.249064,0.83,0.898549,0.063515,0.304683,0.010115
router-20,router,1.025225,42.119363,56141.019235,1.987624,7.72,0.626345,0.373479,0.142799,0.014434
nvr-03,nvr,1.178924,16.641056,46858.870524,1.390225,3.89,0.78306,0.14833,0.193854,0.018118
access-ctrl-06,access_controller,0.736205,10.315847,13004.723934,0.643382,2.41,0.844164,0.1362,0.209654,0.007709
thermostat-13,thermostat,0.731734,8.054256,5115.594575,0.400102,3.17,0.758741,0.248389,0.212309,0.019769
plug-14,smart_plug,0.381481,3.365607,1359.350895,0.080498,0.63,0.496995,0.476715,0.361165,0.007296
cam-003,camera,1.32534,65.589065,78879.512756,2.105709,12.45,0.680077,0.305252,0.080956,0.036291
sensor-18,sensor,0.57991,3.41381,1849.617399,0.107934,0.03,0.849994,0.172372,0.31765,0.011443
router-17,router,0.712449,41.256482,54673.504928,2.308565,10.25,0.683632,0.322593,0.139095,0.02358
nvr-04,nvr,1.238096,27.821267,44400.808575,1.313867,5.76,0.715574,0.228841,0.17295,0.015961
access-ctrl-07,access_controller,0.617596,11.389185,9956.081454,0.597199,4.26,0.857458,0.143878,0.230003,0.011638
thermostat-24,thermostat,0.738305,6.226032,5398.892216,0.378935,5.26,0.785304,0.209176,0.224762,0.019113
plug-25,smart_plug,0.358736,3.434555,1250.52508,0.078647,0.54,0.45528,0.563971,0.334289,0.008423
cam-007,camera,1.419369,59.035373,100079.462959,2.070531,9.37,0.61591,0.423083,0.097715,0.034726
sensor-24,sensor,0.467552,4.6942,1213.828923,0.079084,2.89,0.871669,0.067358,0.251497,0.006275
router-08,router,0.786571,38.381492,67005.444653,2.101392,6.87,0.635643,0.374787,0.130794,0.01957
nvr-03,nvr,1.009145,23.471074,37336.908954,1.203525,5.1,0.667265,0.298757,0.180732,0.011946
access-ctrl-01,access_controller,0.741226,10.80201,13745.090692,0.800725,2.69,0.809544,0.193753,0.214221,0.009718
thermostat-20,thermostat,0.845787,6.544929,4289.469639,0.405749,2.74,0.672507,0.315717,0.201983,0.019837
plug-11,smart_plug,0.49186,4.030856,1314.969974,0.166465,2.21,0.48371,0.486323,0.345867,0.012279
cam-005,camera,1.271384,49.077226,80076.691686,2.62994,7.78,0.635934,0.341188,0.088156,0.041329
sensor-24,sensor,0.448954,5.302139,2108.711694,0.068865,0.69,0.772704,0.144205,0.319035,0.006859
router-02,router,0.933698,43.462426,52142.220087,1.556439,6.73,0.767405,0.219315,0.124672,0.017285
nvr-07,nvr,0.835033,26.94387,44690.068767,1.401297,4.43,0.748736,0.231412,0.182126,0.012215
access-ctrl-06,access_controller,0.684588,11.800125,11124.238249,0.797918,3.31,0.784066,0.213866,0.221756,0.007051
thermostat-09,thermostat,0.835019,8.084898,5410.874732,0.35651,3.09,0.733266,0.232746,0.219506,0.012425
plug-22,smart_plug,0.422269,4.148103,1439.89868,0.089773,2.37,0.513018,0.478619,0.343119,0.014621
cam-003,camera,1.212624,63.478967,105550.085845,2.154966,8.19,0.585886,0.401057,0.091207,0.042151
sensor-12,sensor,0.655218,2.947865,1650.884079,0.137134,2.55,0.891359,0.093727,0.317559,0.005671
router-05,router,0.961229,26.549645,56174.463855,2.169184,8.88,0.71262,0.263934,0.138858,0.021421
nvr-01,nvr,1.076026,27.301969,56180.9156,1.283785,5.96,0.68792,0.29825,0.172325,0.011826
access-ctrl-03,access_controller,0.641547,10.130568,9761.379325,0.569096,0.66,0.810921,0.178051,0.258147,0.011344
thermostat-04,thermostat,0.669431,6.856318,4475.545154,0.473197,3.75,0.686321,0.281206,0.241167,0.016597
plug-31,smart_plug,0.476454,3.078858,1202.370121,0.082306,3.11,0.483751,0.490129,0.31793,0.010516
cam-004,camera,1.491716,50.687363,91607.213414,2.432944,9.35,0.630165,0.358312,0.091568,0.037048
sensor-24,sensor,0.532152,5.482267,1230.156805,0.111956,1.45,0.904545,0.091614,0.283342,0.004854
router-14,router,0.820074,39.203996,68063.154544,1.646354,10.32,0.661006,0.368501,0.133779,0.018312
nvr-07,nvr,1.236777,24.765895,55602.91683,1.084779,4.24,0.661437,0.298135,0.203038,0.017609
access-ctrl-07,access_controller,0.615322,8.546153,10047.020607,0.77095,4.31,0.787103,0.217898,0.232524,0.008614
thermostat-20,thermostat,0.721843,7.679093,5457.579783,0.297489,1.58,0.653133,0.305748,0.219426,0.011361
plug-19,smart_plug,0.359031,2.545913,943.503831,0.138856,0.15,0.505691,0.474542,0.34665,0.014274
cam-001,camera,1.395379,55.691408,101038.439707,2.251078,7.16,0.554773,0.409102,0.073576,0.032244
sensor-12,sensor,0.593356,5.774404,1405.132623,0.142803,2.05,0.890861,0.06109,0.260327,0.01049
router-02,router,0.777535,35.307605,49031.713941,1.838773,7.23,0.671355,0.290468,0.110619,0.02821
nvr-03,nvr,0.934566,19.773333,59586.001913,1.11951,4.63,0.760565,0.247569,0.177878,0.019516
access-ctrl-03,access_controller,0.749229,11.435157,9443.741891,0.670093,2.16,0.791832,0.23458,0.228738,0.012745
thermostat-28,thermostat,0.760004,7.797937,3926.306177,0.398449,2.85,0.667912,0.337581,0.204775,0.01638
plug-11,smart_plug,0.388881,2.934007,1070.411058,0.082243,3.22,0.550626,0.433194,0.366692,0.013314
cam-007,camera,1.409414,56.867051,87284.74426,2.296226,8.68,0.606982,0.392804,0.080679,0.032357
sensor-18,sensor,0.579553,5.079336,2447.142621,0.077661,0.62,0.826018,0.172611,0.297145,0.009396
router-02,router,0.92256,37.274371,73427.331555,1.734282,9.63,0.633063,0.331657,0.142316,0.026086
nvr-07,nvr,1.126818,19.271005,53649.453016,1.477098,3.54,0.657408,0.311748,0.163891,0.00943
access-ctrl-07,access_controller,0.695934,9.996464,12043.883427,0.751069,2.75,0.766756,0.186649,0.266766,0.013974
thermostat-13,thermostat,0.878325,7.546225,4710.438964,0.476679,4.36,0.740424,0.199192,0.194037,0.017014
plug-25,smart_plug,0.347643,2.436578,1159.272547,0.098403,0.55,0.520267,0.466888,0.323054,0.013967
cam-005,camera,1.486886,44.450448,97585.161237,2.890641,6.35,0.720423,0.261661,0.086402,0.035228
sensor-21,sensor,0.552642,4.774832,983.627604,0.19433,2.47,0.809184,0.161657,0.321035,0.008328
router-14,router,1.036846,26.156503,61422.499187,2.066318,5.99,0.60503,0.377125,0.137935,0.025468
nvr-04,nvr,1.083832,29.393374,57110.087674,1.745613,2.68,0.779593,0.219847,0.20501,0.01302
access-ctrl-01,access_controller,0.554017,8.104585,13509.867073,0.829878,2.99,0.80002,0.188474,0.224303,0.009485
thermostat-09,thermostat,0.770264,6.518914,4302.64027,0.29312,2.57,0.764466,0.207826,0.200315,0.01018
plug-25,smart_plug,0.342811,3.058755,860.199319,0.069694,1.09,0.523001,0.411862,0.335592,0.009193
cam-002,camera,1.319137,59.039718,88362.154192,2.462331,12.7,0.618144,0.382795,0.096666,0.038001
sensor-24,sensor,0.539603,4.356506,1465.552693,0.181818,0.31,0.851099,0.12872,0.289951,0.009871
router-08,router,1.050644,28.437905,64027.423414,2.140017,3.99,0.76732,0.25759,0.143787,0.019896
nvr-07,nvr,1.181249,22.24768,55433.486912,1.142943,2.74,0.694787,0.28896,0.169215,0.012155
access-ctrl-02,access_controller,0.768626,8.686292,9574.198579,0.571576,4.96,0.860116,0.114412,0.2524,0.008804
thermostat-09,thermostat,0.697437,6.861652,3772.021279,0.485247,3.3,0.693946,0.271739,0.235773,0.016136
plug-22,smart_plug,0.478182,2.492478,932.047449,0.05847,2.2,0.5222,0.488002,0.332857,0.010258
cam-007,camera,1.116236,53.04626,97646.139721,2.692553,10.55,0.6738,0.277127,0.103266,0.037864
sensor-21,sensor,0.605656,3.363809,2399.463812,0.176207,2.35,0.831199,0.155283,0.249812,0.011064
router-05,router,1.021477,29.197128,55208.479018,1.675881,7.01,0.600479,0.357515,0.149003,0.022215
nvr-04,nvr,0.903739,16.41439,58810.519408,1.588895,4.18,0.777621,0.179805,0.160779,0.01006
access-ctrl-06,access_controller,0.580793,10.042519,9257.68228,0.73727,3.09,0.766386,0.221711,0.237732,0.009572
thermostat-09,thermostat,0.760113,8.118387,3697.968941,0.412104,1.2,0.77337,0.213574,0.223347,0.016262
plug-14,smart_plug,0.374066,3.801121,856.815266,0.099498,1.86,0.469961,0.528273,0.358425,0.014667
cam-005,camera,1.347777,47.406862,103407.174597,2.531083,11.51,0.663426,0.279482,0.106197,0.027822
sensor-27,sensor,0.4123,5.424156,2497.145589,0.078857,2.13,0.825512,0.113901,0.308277,0.012764
router-05,router,0.833569,28.241947,67219.002794,1.719737,10.01,0.712125,0.293396,0.144195,0.025434
nvr-01,nvr,1.120809,18.855428,45251.363468,1.646435,5.9,0.717032,0.274466,0.156417,0.012613
access-ctrl-04,access_controller,0.631202,9.578065,12118.013083,0.799213,1.9,0.845908,0.114552,0.226156,0.014135
thermostat-20,thermostat,0.62917,7.7999,4951.587035,0.380197,3.16,0.723116,0.260778,0.225686,0.013601
plug-22,smart_plug,0.383861,2.539107,1571.367994,0.078375,0.0,0.528722,0.474472,0.346165,0.011283
cam-005,camera,1.421606,44.723564,76957.515935,2.481125,7.29,0.670066,0.30653,0.083741,0.024457
sensor-12,sensor,0.415545,4.036435,2310.760553,0.10017,1.99,0.78588,0.214195,0.233526,0.01048
router-05,router,0.873113,33.429083,42828.884448,1.616491,9.44,0.629055,0.387816,0.136667,0.015556
nvr-02,nvr,1.043467,28.634844,54569.643858,1.328503,2.52,0.807932,0.193319,0.203901,0.010649
access-ctrl-03,access_controller,0.687256,8.576244,9579.158567,0.799916,3.25,0.828782,0.224245,0.243126,0.009957
thermostat-13,thermostat,0.726046,6.525143,3634.510523,0.421434,1.12,0.632847,0.349078,0.229926,0.013537
plug-19,smart_plug,0.487523,3.285303,1703.827237,0.080434,0.84,0.411589,0.54854,0.335902,0.009826
cam-004,camera,1.157097,48.369997,92652.78241,2.485543,5.94,0.611498,0.383832,0.076858,0.038223
sensor-21,sensor,0.647682,2.527768,1775.58983,0.179187,3.05,0.785976,0.145011,0.262273,0.009205
router-17,router,0.808979,31.552458,46971.464192,2.450106,5.74,0.672646,0.314586,0.135087,0.021374
nvr-02,nvr,1.090709,20.186011,48601.832876,1.299364,5.75,0.809702,0.221603,0.170601,0.017278
access-ctrl-06,access_controller,0.732577,8.529124,14929.378893,0.573056,3.29,0.862121,0.13288,0.231895,0.009073
thermostat-24,thermostat,0.698408,6.459062,4341.705073,0.402508,3.41,0.707894,0.290315,0.227691,0.018065
plug-25,smart_plug,0.399217,2.727331,1242.260378,0.112232,0.0,0.533535,0.468498,0.345163,0.013977
cam-001,camera,1.280242,56.951514,110509.711014,1.811759,15.44,0.674729,0.300179,0.09313,0.043885
sensor-12,sensor,0.639067,3.847581,1217.232585,0.149613,1.47,0.918232,0.056209,0.284595,0.005795
router-08,router,0.890683,31.70564,50073.874708,1.888852,6.52,0.719935,0.254487,0.159518,0.022202
nvr-01,nvr,1.242577,18.460353,45507.523951,1.145484,4.91,0.723193,0.265982,0.177593,0.014437
access-ctrl-07,access_controller,0.729903,9.194268,12388.011153,0.776213,3.34,0.880819,0.144188,0.246843,0.011682
thermostat-28,thermostat,0.774067,5.072622,4186.010028,0.300553,3.8,0.75796,0.247138,0.210705,0.014851
plug-14,smart_plug,0.456325,2.316201,1690.224637,0.128497,1.9,0.495035,0.471025,0.366695,0.011691
cam-005,camera,1.241755,44.665275,81467.183412,2.004539,12.67,0.689797,0.302781,0.114274,0.031571
sensor-07,sensor,0.468589,3.497041,1721.955875,0.18383,0.54,0.857604,0.120103,0.333383,0.007213
router-08,router,0.738036,31.718705,61904.529091,1.645474,10.33,0.64465,0.346373,0.117836,0.02189
nvr-02,nvr,0.950257,19.368171,53218.845263,1.512463,4.55,0.811751,0.176444,0.199505,0.015447
access-ctrl-05,access_controller,0.777122,10.048228,10359.618617,0.702375,3.56,0.795229,0.189283,0.236819,0.011341
thermostat-20,thermostat,0.663205,8.356342,4146.60275,0.296228,3.87,0.765555,0.238413,0.213511,0.013984
plug-14,smart_plug,0.346317,2.450485,927.556108,0.089894,2.75,0.534467,0.47727,0.35533,0.013522
cam-004,camera,1.286905,48.394634,100595.378989,3.000717,12.69,0.585288,0.422405,0.118106,0.026127
sensor-27,sensor,0.642288,3.115562,2556.955003,0.130133,1.31,0.836259,0.123531,0.279948,0.010179
router-08,router,0.833503,28.370431,51841.421135,1.898504,6.19,0.599193,0.403337,0.130777,0.016389
nvr-05,nvr,1.228149,21.564758,31450.865842,1.365239,5.11,0.702507,0.254859,0.150868,0.014569
access-ctrl-06,access_controller,0.6235,10.560785,10857.08855,0.499828,3.31,0.780667,0.178444,0.210701,0.010492
thermostat-28,thermostat,0.808362,7.060645,3873.168193,0.372194,3.08,0.731331,0.228635,0.206943,0.018765
plug-19,smart_plug,0.426113,2.414865,1446.107811,0.121145,2.57,0.452464,0.476145,0.354407,0.008132
cam-006,camera,1.092114,48.390674,92279.556321,1.904655,6.11,0.679696,0.338203,0.078711,0.031009
sensor-18,sensor,0.416817,3.651464,1161.026463,0.256901,2.76,0.92826,0.085793,0.263583,0.006354
router-11,router,1.017906,33.212651,45914.789934,1.836823,10.16,0.712897,0.219501,0.12499,0.020063
nvr-07,nvr,1.01395,26.067173,50394.876983,1.307276,2.74,0.736373,0.286987,0.194473,0.021707
access-ctrl-05,access_controller,0.723083,9.347956,10051.558803,0.545284,3.4,0.807049,0.15349,0.238373,0.014925
thermostat-09,thermostat,0.830152,5.246202,4928.449428,0.472803,1.57,0.694345,0.286662,0.227351,0.012279
plug-25,smart_plug,0.423131,2.71202,1617.429161,0.118092,0.65,0.497096,0.515066,0.331757,0.012499
cam-002,camera,1.301827,52.568152,102952.860211,1.940588,13.45,0.66868,0.31929,0.103834,0.024493
sensor-07,sensor,0.60246,3.399796,2712.751105,0.194208,0.0,0.937739,0.040852,0.27401,0.009435
router-11,router,0.969406,30.589351,53582.466445,2.034903,8.94,0.588651,0.379431,0.153893,0.025809
nvr-07,nvr,1.204197,16.97879,39964.990909,1.754368,5.26,0.678149,0.301836,0.217285,0.013158
